"20/10/2023","Gasto","Ocio","Comida","9,50","Variable","Pagado"
"23/10/2023","Gasto","Ocio","Comida","2,12","Variable","Pagado"
"24/10/2023","Gasto","Ocio","Comida","1,40","Variable","Pagado"
"25/10/2023","Gasto","Ocio","Comida","7,96","Variable","Pagado"
"26/10/2023","Gasto","Ocio","Comida","6,85","Variable","Pagado"
"27/10/2023","Gasto","Ocio","Comida","1,80","Variable","Pagado"
"05/10/2023","Gasto","Ocio","Entretenimiento","5,00","Variable","Pagado"
"12/10/2023","Gasto","Ocio","Entretenimiento","165,00","Variable","Pagado"
"21/10/2023","Gasto","Ocio","Entretenimiento","5,00","Variable","Pagado"
"09/10/2023","Gasto","Tecnología","Tecnología","37,44","Variable","Pagado"
"11/10/2023","Gasto","Tecnología","Tecnología","37,59","Variable","Pagado"
"13/10/2023","Gasto","Tecnología","Tecnología","47,73","Variable","Pagado"
"14/10/2023","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"22/10/2023","Gasto","Tecnología","Tecnología","10,40","Variable","Pagado"
"25/10/2023","Gasto","Tecnología","Tecnología","20,98","Variable","Pagado"
"04/10/2023","Gasto","Coche","Coche","1,95","Variable","Pagado"
"09/10/2023","Gasto","Coche","Coche","45,00","Variable","Pagado"
"15/10/2023","Gasto","Coche","Coche","2,70","Variable","Pagado"
"16/10/2023","Gasto","Coche","Coche","31,20","Variable","Pagado"
"27/10/2023","Gasto","Coche","Coche","30,00","Variable","Pagado"
"10/10/2023","Gasto","Salud","Salud","12,00","Variable","Pagado"
"11/10/2023","Gasto","Salud","Salud","1,10","Variable","Pagado"
"03/11/2023","Ingreso","Billetazo","Bizum","100,00","Variable","Pagado"
"05/11/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"08/11/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"12/11/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"19/11/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"22/11/2023","Ingreso","Billetazo","Bizum","9,00","Variable","Pagado"
